Unnamed: 0,ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F)
323,A-324,2016-02-22 11:17:40,39.72364,-84.1418,Dayton,OH,42.8
324,A-325,2016-02-22 11:21:55,39.754055,-84.13889300000002,Dayton,OH,42.8
325,A-326,2016-02-22 11:40:35,39.831997,-84.223694,Dayton,OH,43.0
326,A-327,2016-02-22 14:21:00,41.403744,-82.282776,Vermilion,OH,41.0
327,A-328,2016-02-22 15:34:53,39.754055,-84.17588,Dayton,OH,48.7
328,A-329,2016-02-22 16:57:30,39.630444,-84.19626600000002,Dayton,OH,48.0
329,A-330,2016-02-22 16:57:56,39.801601,-84.194542,Dayton,OH,46.9
330,A-331,2016-02-22 16:58:37,39.752647,-84.189774,Dayton,OH,47.5
331,A-332,2016-02-23 06:53:21,39.933804,-82.78944399999997,Pickerington,OH,30.9
332,A-333,2016-02-23 07:02:00,39.571163,-84.202606,Springboro,OH,30.0
333,A-334,2016-02-23 07:15:48,39.17505300000001,-84.236313,Milford,OH,31.8
334,A-335,2016-02-23 07:14:21,39.977322,-83.02109499999997,Columbus,OH,28.9
335,A-336,2016-02-23 07:57:48,39.175728,-84.180763,Milford,OH,32.0
336,A-337,2016-02-23 07:54:29,39.68865200000001,-84.127998,Dayton,OH,30.9
337,A-338,2016-02-23 08:17:30,39.628288,-84.226151,Miamisburg,OH,30.9
338,A-339,2016-02-23 08:21:42,39.96764,-83.06081400000002,Columbus,OH,33.8
339,A-340,2016-02-23 08:48:52,39.797958,-84.255135,Dayton,OH,35.1
340,A-341,2016-02-23 09:46:46,39.783669,-84.155045,Dayton,OH,38.3
341,A-342,2016-02-23 09:48:43,39.989044,-83.049088,Columbus,OH,39.9
342,A-343,2016-02-23 09:54:16,39.819721,-84.191528,Dayton,OH,39.0
343,A-344,2016-02-23 11:41:00,39.783089,-84.188911,Dayton,OH,48.4
344,A-345,2016-02-23 13:34:22,39.590527,-84.17076899999998,Dayton,OH,54.0
345,A-346,2016-02-23 16:30:45,41.40274,-81.817856,Brookpark,OH,36.0
346,A-347,2016-02-23 17:28:00,40.039909,-82.99683399999998,Columbus,OH,53.1
347,A-348,2016-02-23 17:43:00,39.972336,-82.983917,Columbus,OH,53.1
348,A-349,2016-02-23 18:20:00,40.00164,-82.923073,Columbus,OH,53.1
349,A-350,2016-02-23 19:07:18,39.902088,-82.898178,Columbus,OH,50.0
350,A-351,2016-02-23 22:13:48,39.833824,-83.100853,Grove City,OH,44.6
351,A-352,2016-02-24 05:14:38,39.713467,-84.216095,Moraine,OH,41.0
352,A-353,2016-02-24 05:28:28,39.640202,-84.235283,Dayton,OH,42.1
353,A-354,2016-02-24 05:27:51,39.733723,-84.204971,Dayton,OH,37.9
354,A-355,2016-02-24 06:14:24,41.351006,-83.622826,Bowling Green,OH,33.1
355,A-356,2016-02-24 06:24:28,39.845287,-83.993217,Fairborn,OH,39.2
356,A-357,2016-02-24 06:25:17,39.607788,-84.228088,Miamisburg,OH,42.1
357,A-358,2016-02-24 06:31:22,39.873238,-84.13720699999998,Dayton,OH,40.6
358,A-359,2016-02-24 06:37:39,40.058132,-82.922752,Columbus,OH,42.8
359,A-360,2016-02-24 06:50:19,41.420975,-81.689758,Cleveland,OH,33.8
360,A-361,2016-02-24 06:53:32,39.788414,-84.183693,Dayton,OH,40.6
361,A-362,2016-02-24 07:05:21,39.836643,-84.060753,Dayton,OH,40.6
362,A-363,2016-02-24 07:09:31,41.039829,-81.662872,Barberton,OH,39.9
363,A-364,2016-02-24 07:18:41,38.581139,-82.00456199999998,Fraziers Bottom,WV,49.0
364,A-365,2016-02-24 07:24:28,39.754055,-84.17588,Dayton,OH,40.6
365,A-366,2016-02-24 07:23:08,39.929844,-83.116486,Columbus,OH,42.8
366,A-367,2016-02-24 07:27:16,39.962147,-83.092667,Columbus,OH,42.8
367,A-368,2016-02-24 07:29:39,39.697266,-84.218781,Moraine,OH,44.1
368,A-369,2016-02-24 07:26:01,40.993092,-81.662689,Barberton,OH,39.9
369,A-370,2016-02-24 07:43:10,39.845287,-83.993217,Fairborn,OH,41.0
370,A-371,2016-02-24 07:39:13,41.041447,-81.565163,Akron,OH,39.9
371,A-372,2016-02-24 07:52:43,41.407391,-81.64676700000003,Independence,OH,35.1
372,A-373,2016-02-24 07:51:38,41.037266,-81.583786,Barberton,OH,39.9
373,A-374,2016-02-24 08:02:29,39.59872100000001,-84.161491,Dayton,OH,44.1
374,A-375,2016-02-24 07:59:51,40.018669,-81.565704,Cambridge,OH,46.0
375,A-376,2016-02-24 08:04:57,39.724251,-84.21315799999998,Moraine,OH,44.1
376,A-377,2016-02-24 08:05:22,39.758556,-84.177246,Dayton,OH,41.0
377,A-378,2016-02-24 08:17:26,39.790565,-84.25914,Dayton,OH,39.0
378,A-379,2016-02-24 08:11:43,39.753105,-84.15158100000002,Dayton,OH,41.0
379,A-380,2016-02-24 08:16:26,40.301411,-83.06575,Delaware,OH,41.0
380,A-381,2016-02-24 08:24:30,39.732567,-84.15900400000002,Dayton,OH,45.0
381,A-382,2016-02-24 08:56:20,39.800358,-82.708252,Carroll,OH,48.0
382,A-383,2016-02-24 11:13:09,41.351006,-83.622826,Bowling Green,OH,35.1
383,A-384,2016-02-24 11:26:27,39.790565,-84.25914,Dayton,OH,44.1
384,A-385,2016-02-24 11:25:37,39.753105,-84.15158100000002,Dayton,OH,50.0
385,A-386,2016-02-24 17:11:00,40.11195,-83.016663,Columbus,OH,52.0
386,A-387,2016-02-25 06:04:05,38.892097,-84.208702,Moscow,OH,33.8
387,A-388,2016-02-25 06:37:34,39.981602,-82.885704,Columbus,OH,30.2
388,A-389,2016-02-25 07:53:04,41.337879,-82.216049,Oberlin,OH,30.9
389,A-390,2016-02-25 07:59:25,39.747112,-84.163826,Dayton,OH,33.4
390,A-391,2016-02-25 08:04:17,40.087536,-82.98741899999997,Columbus,OH,32.0
391,A-392,2016-02-25 09:26:59,39.782368,-84.203339,Dayton,OH,33.1
392,A-393,2016-02-25 09:46:34,39.87857800000001,-83.049774,Grove City,OH,33.8
393,A-394,2016-02-25 10:06:10,39.669388,-84.22225999999998,Dayton,OH,33.1
394,A-395,2016-02-25 12:55:59,39.626953,-84.212288,Miamisburg,OH,35.1
395,A-396,2016-02-25 16:12:50,39.812687,-84.22734799999998,Dayton,OH,33.1
396,A-397,2016-02-25 16:17:05,39.819839,-84.189087,Dayton,OH,33.1
397,A-398,2016-02-26 15:45:44,39.953262,-83.01795200000002,Columbus,OH,32.0
398,A-399,2016-02-26 15:53:46,39.739319,-84.157219,Dayton,OH,34.3
399,A-400,2016-02-26 16:15:10,39.91468,-83.01690699999997,Columbus,OH,32.0
400,A-401,2016-02-26 16:21:21,41.037647,-81.584183,Barberton,OH,28.9
401,A-402,2016-02-26 16:51:27,39.798611,-84.207466,Dayton,OH,33.1
402,A-403,2016-02-27 19:34:51,40.083206,-82.90679899999998,Westerville,OH,42.1
403,A-404,2016-02-28 12:58:44,39.749916,-84.139359,Dayton,OH,63.1
404,A-405,2016-02-28 18:09:32,39.752735,-84.145386,Dayton,OH,62.8
405,A-406,2016-02-29 04:45:27,39.689022,-84.220665,Dayton,OH,41.0
406,A-407,2016-02-29 06:02:33,39.778011,-84.20049300000002,Dayton,OH,37.0
407,A-408,2016-02-29 06:22:42,41.399147,-81.565674,Maple Heights,OH,36.0
408,A-409,2016-02-29 07:14:41,39.59670300000001,-84.238388,Miamisburg,OH,39.0
409,A-410,2016-02-29 07:50:29,39.973015,-83.014801,Columbus,OH,37.9
410,A-411,2016-02-29 08:11:30,39.777355,-84.19957,Dayton,OH,37.9
411,A-412,2016-02-29 09:16:59,41.139114,-81.597305,Akron,OH,37.0
412,A-413,2016-02-29 09:26:13,39.64724,-84.224319,Dayton,OH,39.0
413,A-414,2016-02-29 09:31:35,39.745487,-84.16544300000002,Dayton,OH,39.2
414,A-415,2016-02-29 10:25:52,39.732552,-84.12197900000002,Dayton,OH,39.2
415,A-416,2016-02-29 11:32:19,39.778011,-84.20049300000002,Dayton,OH,42.1
416,A-417,2016-02-29 12:51:44,40.002552,-83.11835500000002,Columbus,OH,44.6
417,A-418,2016-02-29 16:14:24,39.780014,-84.162888,Dayton,OH,54.1
418,A-419,2016-02-29 18:11:15,39.643101,-84.209923,Dayton,OH,53.1
419,A-420,2016-02-29 18:10:30,39.767769,-84.17716999999998,Dayton,OH,52.5
420,A-421,2016-02-29 18:18:37,39.812687,-84.22734799999998,Dayton,OH,50.0
421,A-422,2016-02-29 18:42:00,39.986324,-82.985458,Columbus,OH,48.9
422,A-423,2016-02-29 19:32:00,40.109913,-84.223648,Piqua,OH,44.6
423,A-424,2016-02-29 19:52:11,39.83847,-84.246307,Dayton,OH,46.0
424,A-425,2016-02-29 20:30:39,39.627991,-84.17021899999997,Dayton,OH,45.0
425,A-426,2016-03-01 05:05:42,39.945835,-83.061295,Columbus,OH,34.0
426,A-427,2016-03-01 06:14:44,39.591389,-84.229485,Miamisburg,OH,37.9
427,A-428,2016-03-01 07:30:18,39.790302,-84.21390500000003,Dayton,OH,37.0
428,A-429,2016-03-01 07:31:53,39.927441,-83.056198,Columbus,OH,35.6
429,A-430,2016-03-01 07:46:03,39.946892,-82.91548900000002,Columbus,OH,37.0
430,A-431,2016-03-01 08:16:30,40.002552,-83.11835500000002,Columbus,OH,33.8
431,A-432,2016-03-01 10:06:47,39.79031,-84.029114,Fairborn,OH,46.6
432,A-433,2016-03-01 10:19:48,39.087887,-84.236076,Batavia,OH,54.1
433,A-434,2016-03-01 10:41:37,39.188583,-84.258705,Milford,OH,54.3
434,A-435,2016-03-01 11:12:57,39.012833,-83.797585,Sardinia,OH,53.6
435,A-436,2016-03-01 11:56:36,40.151196,-84.22003199999997,Piqua,OH,42.8
436,A-437,2016-03-01 12:36:27,40.033405,-82.910225,Columbus,OH,55.9
437,A-438,2016-03-01 12:50:36,39.591389,-84.229485,Miamisburg,OH,48.0
438,A-439,2016-03-01 16:41:08,40.080338,-82.880074,Westerville,OH,48.0
439,A-440,2016-03-01 17:23:06,40.200333,-83.027435,Lewis Center,OH,48.2
440,A-441,2016-03-01 17:31:22,40.02504,-82.904129,Columbus,OH,48.2
441,A-442,2016-03-01 17:39:00,40.013062,-82.90213,Columbus,OH,48.2
442,A-443,2016-03-01 18:07:29,40.065559,-82.906418,Columbus,OH,50.0
443,A-444,2016-03-01 18:37:25,39.588413,-84.229774,Miamisburg,OH,39.0
444,A-445,2016-03-01 18:52:22,39.902195,-83.084763,Urbancrest,OH,48.2
445,A-446,2016-03-02 16:36:08,41.370506,-83.616997,Bowling Green,OH,28.9
446,A-447,2016-03-02 17:12:54,39.945427,-82.846558,Columbus,OH,30.9
447,A-448,2016-03-02 17:32:51,39.945751,-82.846252,Columbus,OH,30.9
448,A-449,2016-03-02 17:52:45,41.316475,-81.649101,Brecksville,OH,25.0
449,A-450,2016-03-02 19:20:37,39.786633,-84.170837,Dayton,OH,29.8
450,A-451,2016-03-02 19:43:39,39.768337,-84.194244,Dayton,OH,28.9
451,A-452,2016-03-02 20:36:40,39.797005,-84.154556,Dayton,OH,29.5
452,A-453,2016-03-03 04:51:44,40.005947,-82.858887,Columbus,OH,25.0
453,A-454,2016-03-03 06:39:51,39.355782,-83.268311,Frankfort,OH,25.2
454,A-455,2016-03-03 06:51:45,40.030914,-82.994598,Columbus,OH,27.0
455,A-456,2016-03-03 07:40:36,39.746147,-84.183167,Dayton,OH,30.2
456,A-457,2016-03-03 07:43:25,39.771233,-84.1763,Dayton,OH,30.2
457,A-458,2016-03-03 07:44:53,39.976398,-83.119225,Columbus,OH,26.6
458,A-459,2016-03-03 07:45:33,39.948391,-82.943558,Columbus,OH,28.0
459,A-460,2016-03-03 08:07:05,39.321606,-84.070908,Blanchester,OH,28.9
460,A-461,2016-03-03 08:19:42,39.085529,-84.178314,Batavia,OH,30.0
461,A-462,2016-03-03 09:12:10,39.758556,-84.177246,Dayton,OH,30.6
462,A-463,2016-03-03 09:42:54,39.939571,-83.009911,Columbus,OH,30.2
463,A-464,2016-03-03 10:05:35,39.747753,-84.20558199999998,Dayton,OH,30.0
464,A-465,2016-03-03 11:28:29,39.815628,-84.093338,Dayton,OH,32.0
465,A-466,2016-03-03 11:51:07,39.635357,-84.216339,Dayton,OH,34.0
466,A-467,2016-03-03 11:57:44,39.757317,-84.151299,Dayton,OH,32.0
467,A-468,2016-03-03 14:24:46,39.768837,-84.20156899999998,Dayton,OH,33.1
468,A-469,2016-03-03 14:58:23,39.749916,-84.139359,Dayton,OH,33.1
469,A-470,2016-03-03 15:06:22,39.685413,-84.220871,Dayton,OH,33.1
470,A-471,2016-03-03 15:07:36,39.919437,-82.775238,Pickerington,OH,33.1
471,A-472,2016-03-03 16:11:40,39.972076,-83.09818299999998,Columbus,OH,30.2
472,A-473,2016-03-03 16:30:54,39.791206,-84.206223,Dayton,OH,34.0
473,A-474,2016-03-03 16:35:34,39.778645,-84.20476500000002,Dayton,OH,33.1
474,A-475,2016-03-03 17:31:00,39.749916,-84.139359,Dayton,OH,32.0
475,A-476,2016-03-03 18:30:12,39.934155,-82.852524,Columbus,OH,30.2
476,A-477,2016-03-03 18:52:00,39.755344,-84.203598,Dayton,OH,32.0
477,A-478,2016-03-03 20:04:00,40.045822,-83.033424,Columbus,OH,32.0
478,A-479,2016-03-03 20:21:07,40.051949,-83.03280600000002,Columbus,OH,32.0
479,A-480,2016-03-04 06:10:42,39.943745,-83.073151,Columbus,OH,31.6
480,A-481,2016-03-04 06:11:18,39.89217,-83.039169,Grove City,OH,31.6
481,A-482,2016-03-04 06:39:05,41.113785,-81.611633,Akron,OH,27.0
482,A-483,2016-03-04 06:43:09,39.948158,-83.036201,Columbus,OH,31.6
483,A-484,2016-03-04 06:44:45,39.819839,-84.189087,Dayton,OH,30.9
484,A-485,2016-03-04 06:45:30,39.788414,-84.183693,Dayton,OH,32.9
485,A-486,2016-03-04 07:09:31,39.747406,-84.239487,Dayton,OH,30.9
486,A-487,2016-03-04 07:09:59,39.747753,-84.20558199999998,Dayton,OH,30.9
487,A-488,2016-03-04 07:28:45,39.788414,-84.183693,Dayton,OH,32.0
488,A-489,2016-03-04 07:37:31,41.351006,-83.622826,Bowling Green,OH,28.9
489,A-490,2016-03-04 07:52:53,39.756203,-84.25322,Dayton,OH,30.0
490,A-491,2016-03-04 07:59:13,39.94365300000001,-83.060631,Columbus,OH,32.0
491,A-492,2016-03-04 08:01:42,39.985336,-82.78984100000002,Reynoldsburg,OH,32.0
492,A-493,2016-03-04 08:06:17,40.077419,-82.907898,Columbus,OH,32.0
493,A-494,2016-03-04 08:14:01,39.739037,-84.152107,Dayton,OH,31.8
494,A-495,2016-03-04 08:24:47,40.083298,-84.117058,Casstown,OH,30.0
495,A-496,2016-03-04 08:33:12,40.089439,-83.036194,Columbus,OH,32.0
496,A-497,2016-03-04 10:17:30,39.735844,-84.121658,Dayton,OH,32.5
497,A-498,2016-03-04 11:15:47,39.764576,-84.187706,Dayton,OH,32.0
498,A-499,2016-03-04 11:50:40,39.747974,-84.215065,Dayton,OH,32.0
499,A-500,2016-03-04 14:55:55,39.747753,-84.20558199999998,Dayton,OH,32.0
500,A-501,2016-03-04 14:55:28,39.95232,-83.03761300000002,Columbus,OH,33.8
501,A-502,2016-03-04 16:46:11,40.01757,-82.928978,Columbus,OH,34.0
502,A-503,2016-03-04 17:31:00,39.95652800000001,-83.018555,Columbus,OH,33.8
503,A-504,2016-03-04 17:28:40,39.939571,-83.009911,Columbus,OH,33.8
504,A-505,2016-03-04 18:53:03,39.749916,-84.139359,Dayton,OH,33.1
505,A-506,2016-03-05 07:07:25,41.137856,-83.65884399999999,Findlay,OH,30.9
506,A-507,2016-03-07 06:40:17,41.112324,-81.60992399999998,Akron,OH,37.0
507,A-508,2016-03-07 06:40:44,40.109077,-83.091064,Dublin,OH,39.0
508,A-509,2016-03-07 06:55:50,39.779266,-84.23465,Dayton,OH,42.1
509,A-510,2016-03-07 07:27:39,41.420975,-81.689758,Cleveland,OH,46.9
510,A-511,2016-03-07 09:02:27,39.59670300000001,-84.238388,Miamisburg,OH,48.9
511,A-512,2016-03-07 09:03:03,39.772823,-84.135612,Dayton,OH,46.4
512,A-513,2016-03-07 09:04:41,40.109497,-83.090813,Columbus,OH,45.0
513,A-514,2016-03-07 10:32:16,40.080402,-82.87745699999998,Westerville,OH,52.0
514,A-515,2016-03-07 10:55:50,39.741417,-84.18055,Dayton,OH,60.1
515,A-516,2016-03-07 11:10:55,39.760406,-84.195686,Dayton,OH,60.1
516,A-517,2016-03-07 11:20:24,39.627781,-84.188354,Dayton,OH,57.9
517,A-518,2016-03-07 14:48:52,39.706184,-84.217506,Dayton,OH,62.1
518,A-519,2016-03-07 15:48:21,39.812687,-84.22734799999998,Dayton,OH,59.0
519,A-520,2016-03-07 16:07:09,39.767471,-84.15786700000002,Dayton,OH,62.4
520,A-521,2016-03-07 17:05:00,39.902088,-82.898178,Columbus,OH,58.8
521,A-522,2016-03-07 21:49:00,40.699066,-84.089935,Lima,OH,52.0
522,A-523,2016-03-08 04:25:14,39.811291,-84.235176,Dayton,OH,51.1
523,A-524,2016-03-08 04:57:26,39.811291,-84.235176,Dayton,OH,53.1
524,A-525,2016-03-08 04:55:34,39.872375,-84.055153,Dayton,OH,50.5
525,A-526,2016-03-08 05:31:02,39.916485,-82.897026,Columbus,OH,54.0
526,A-527,2016-03-08 06:10:30,39.019779,-84.20581800000002,Amelia,OH,55.4
527,A-528,2016-03-08 06:47:17,39.096836,-84.253273,Batavia,OH,55.2
528,A-529,2016-03-08 06:54:37,40.006477,-83.030991,Columbus,OH,53.1
529,A-530,2016-03-08 06:57:44,40.080402,-82.87745699999998,Westerville,OH,55.0
530,A-531,2016-03-08 07:29:19,39.748081,-84.13945799999998,Dayton,OH,56.7
531,A-532,2016-03-08 07:26:53,40.003059,-82.862289,Columbus,OH,55.0
532,A-533,2016-03-08 07:46:55,41.36795,-81.821655,Cleveland,OH,53.1
533,A-534,2016-03-08 08:09:53,39.75777100000001,-84.142036,Dayton,OH,56.7
534,A-535,2016-03-08 09:20:23,39.749916,-84.139359,Dayton,OH,61.2
535,A-536,2016-03-08 10:36:45,39.106014,-84.147224,Batavia,OH,65.1
536,A-537,2016-03-08 10:37:41,39.603619,-84.228577,Miamisburg,OH,66.0
537,A-538,2016-03-08 10:39:09,39.636219,-84.21775799999998,Dayton,OH,66.0
538,A-539,2016-03-08 10:55:29,39.790596,-84.253807,Dayton,OH,66.0
539,A-540,2016-03-08 12:14:36,39.786629,-84.18869000000002,Dayton,OH,70.2
540,A-541,2016-03-08 12:20:00,40.112133,-83.016998,Columbus,OH,68.0
541,A-542,2016-03-08 13:19:16,39.753288,-84.191978,Dayton,OH,71.6
542,A-543,2016-03-08 16:13:46,39.770718,-84.211449,Dayton,OH,71.1
543,A-544,2016-03-08 17:11:00,39.995968,-83.024574,Columbus,OH,71.1
544,A-545,2016-03-08 17:26:10,40.131283,-83.089745,Dublin,OH,69.1
545,A-546,2016-03-08 17:56:35,40.103794,-83.13369,Dublin,OH,69.1
546,A-547,2016-03-08 17:55:00,40.047691,-82.997086,Columbus,OH,69.1
547,A-548,2016-03-08 18:41:00,39.93639,-82.881676,Columbus,OH,66.9
548,A-549,2016-03-09 06:07:45,40.827763,-83.975716,Lima,OH,57.0
549,A-550,2016-03-09 06:42:51,39.67155800000001,-84.252678,Dayton,OH,55.9
550,A-551,2016-03-09 06:50:34,40.028641,-83.01509899999998,Columbus,OH,55.0
551,A-552,2016-03-09 07:22:35,40.02404,-82.99479699999998,Columbus,OH,54.0
552,A-553,2016-03-09 08:13:28,40.11182,-82.901276,Westerville,OH,54.0
553,A-554,2016-03-09 08:39:20,40.09917100000001,-83.134499,Dublin,OH,63.0
554,A-555,2016-03-09 08:38:38,40.059711,-82.419037,Newark,OH,61.0
555,A-556,2016-03-09 09:38:42,39.801685,-84.253998,Dayton,OH,64.0
556,A-557,2016-03-09 09:41:18,39.798016,-84.25018299999998,Dayton,OH,64.0
557,A-558,2016-03-09 09:40:00,39.995106,-83.025337,Columbus,OH,63.0
558,A-559,2016-03-09 11:27:24,39.740906,-84.182121,Dayton,OH,66.0
559,A-560,2016-03-09 11:41:23,39.757221,-84.205894,Dayton,OH,70.2
560,A-561,2016-03-09 11:40:43,39.745384,-84.183006,Dayton,OH,70.2
561,A-562,2016-03-09 11:56:56,39.658932,-84.157677,Dayton,OH,70.0
562,A-563,2016-03-09 13:55:50,39.780712,-84.18723299999998,Dayton,OH,73.0
563,A-564,2016-03-09 14:28:02,39.754055,-84.17588,Dayton,OH,69.8
564,A-565,2016-03-09 14:47:02,39.828781,-84.19839499999998,Dayton,OH,66.9
565,A-566,2016-03-09 15:01:02,39.805809,-84.222435,Dayton,OH,66.9
566,A-567,2016-03-10 05:22:10,39.896893,-83.723129,Springfield,OH,55.4
567,A-568,2016-03-10 06:09:17,39.715988,-84.219238,Dayton,OH,57.0
568,A-569,2016-03-10 06:12:15,39.896893,-83.723129,Springfield,OH,55.9
569,A-570,2016-03-10 07:10:04,39.715988,-84.219238,Dayton,OH,59.0
570,A-571,2016-03-10 07:22:33,39.933804,-82.78944399999997,Pickerington,OH,59.0
571,A-572,2016-03-10 07:35:01,39.668198,-84.147636,Dayton,OH,59.0
572,A-573,2016-03-10 07:41:11,39.781204,-84.20558199999998,Dayton,OH,57.9
573,A-574,2016-03-10 07:42:38,39.901142,-84.18789699999998,Vandalia,OH,57.9
574,A-575,2016-03-10 07:56:35,39.903053,-83.162949,Galloway,OH,57.2
575,A-576,2016-03-10 08:03:25,39.783173,-84.117981,Dayton,OH,59.2
576,A-577,2016-03-10 08:12:38,39.085529,-84.178314,Batavia,OH,60.1
577,A-578,2016-03-10 08:48:10,40.111134,-82.992203,Columbus,OH,57.2
578,A-579,2016-03-10 09:32:41,39.948391,-82.943558,Columbus,OH,59.0
579,A-580,2016-03-10 09:36:26,39.786411,-84.25376899999998,Dayton,OH,57.9
580,A-581,2016-03-10 09:37:25,39.782368,-84.203339,Dayton,OH,57.9
581,A-582,2016-03-10 09:36:50,39.74688,-84.15986600000002,Dayton,OH,59.0
582,A-583,2016-03-10 10:00:50,39.596725,-84.231667,Miamisburg,OH,59.0
583,A-584,2016-03-10 10:33:46,39.784584,-84.15226700000002,Dayton,OH,60.8
584,A-585,2016-03-10 11:08:43,39.769596,-84.176964,Dayton,OH,59.9
585,A-586,2016-03-10 11:29:29,39.696461,-83.456673,Bloomingburg,OH,60.1
586,A-587,2016-03-10 11:27:00,39.97847700000001,-83.119835,Columbus,OH,59.0
587,A-588,2016-03-10 13:25:31,39.773762,-84.14045,Dayton,OH,60.8
588,A-589,2016-03-10 14:44:12,39.956909,-83.044914,Columbus,OH,60.8
589,A-590,2016-03-10 15:02:15,39.788414,-84.183693,Dayton,OH,60.8
590,A-591,2016-03-10 15:29:46,38.843636,-82.216187,Gallipolis,OH,66.0
591,A-592,2016-03-10 16:14:42,39.741505,-84.16555,Dayton,OH,60.8
592,A-593,2016-03-10 15:57:41,39.978668,-82.974152,Columbus,OH,60.1
593,A-594,2016-03-10 16:41:06,39.59670300000001,-84.238388,Miamisburg,OH,60.1
594,A-595,2016-03-10 18:08:00,39.919376,-82.936417,Columbus,OH,58.5
595,A-596,2016-03-10 18:34:00,39.788647,-84.18390699999998,Dayton,OH,57.6
596,A-597,2016-03-10 19:17:46,39.858292,-83.003548,Lockbourne,OH,58.6
597,A-598,2016-03-10 20:21:40,39.832066,-83.000374,Lockbourne,OH,56.5
598,A-599,2016-03-11 05:06:12,39.965687,-83.009842,Columbus,OH,46.9
599,A-600,2016-03-11 07:22:54,39.974941,-83.10006,Columbus,OH,44.6
600,A-601,2016-03-11 07:28:06,41.403664,-82.13942,Elyria,OH,37.0
601,A-602,2016-03-11 07:28:40,41.323063,-82.616463,Milan,OH,
602,A-603,2016-03-11 07:46:20,41.420448,-81.828468,Cleveland,OH,37.0
603,A-604,2016-03-11 08:06:35,39.816311,-84.130341,Dayton,OH,45.5
604,A-605,2016-03-11 08:38:31,39.798302,-84.235229,Dayton,OH,45.0
605,A-606,2016-03-11 08:36:58,39.767513,-84.194016,Dayton,OH,45.0
606,A-607,2016-03-11 09:01:09,39.671932,-84.210815,Dayton,OH,46.9
607,A-608,2016-03-11 09:20:22,39.781044,-84.242554,Dayton,OH,45.0
608,A-609,2016-03-11 09:12:17,39.774738,-84.174683,Dayton,OH,45.9
609,A-610,2016-03-11 09:42:23,39.767204,-84.162796,Dayton,OH,46.4
610,A-611,2016-03-11 09:37:00,39.95166,-83.017601,Columbus,OH,45.0
611,A-612,2016-03-11 09:37:00,39.950317,-83.01724200000002,Columbus,OH,46.4
612,A-613,2016-03-11 09:50:13,39.732437,-84.20874,Moraine,OH,46.0
613,A-614,2016-03-11 10:05:05,39.253136,-84.135544,Goshen,OH,49.6
614,A-615,2016-03-11 10:06:28,39.790283,-84.190063,Dayton,OH,46.0
615,A-616,2016-03-11 10:39:00,39.946922,-83.031151,Columbus,OH,48.2
616,A-617,2016-03-11 10:51:00,39.956467,-83.045815,Columbus,OH,48.2
617,A-618,2016-03-11 11:36:04,39.641197,-84.157799,Dayton,OH,48.9
618,A-619,2016-03-11 12:18:00,41.425308,-81.897865,North Olmsted,OH,37.0
619,A-620,2016-03-11 13:18:48,39.917412,-83.014236,Columbus,OH,51.8
620,A-621,2016-03-11 14:38:00,39.981674,-82.984566,Columbus,OH,55.0
621,A-622,2016-03-11 15:30:55,39.994205,-83.024689,Columbus,OH,55.9
622,A-623,2016-03-11 17:02:09,40.004406,-82.918137,Columbus,OH,57.0
623,A-624,2016-03-11 17:10:00,40.084126,-83.137772,Dublin,OH,57.0
624,A-625,2016-03-11 17:15:55,39.959778,-82.997467,Columbus,OH,57.0
625,A-626,2016-03-11 17:07:00,40.008327,-82.986023,Columbus,OH,57.0
626,A-627,2016-03-11 17:35:00,39.977394,-83.150467,Columbus,OH,55.4
627,A-628,2016-03-11 18:34:00,40.025917,-82.994576,Columbus,OH,51.1
628,A-629,2016-03-12 07:03:00,41.40752,-81.64746099999998,Independence,OH,35.1
629,A-630,2016-03-12 10:48:00,41.060379,-81.554153,Akron,OH,57.0
630,A-631,2016-03-12 11:55:00,40.10564,-82.949692,Columbus,OH,59.0
631,A-632,2016-03-14 04:23:17,39.732307,-84.240646,Dayton,OH,57.0
632,A-633,2016-03-14 06:10:12,38.892097,-84.208702,Moscow,OH,56.7
633,A-634,2016-03-14 07:03:27,39.536186,-84.235069,Springboro,OH,55.9
634,A-635,2016-03-14 07:27:29,39.805882,-84.21578199999998,Dayton,OH,57.0
635,A-636,2016-03-14 07:31:17,39.944817,-82.877861,Columbus,OH,57.2
636,A-637,2016-03-14 07:45:42,39.370232,-84.249039,Mason,OH,51.1
637,A-638,2016-03-14 07:56:41,39.734035,-84.14502,Dayton,OH,57.4
638,A-639,2016-03-14 07:58:00,39.808914,-83.97833299999998,Fairborn,OH,57.4
639,A-640,2016-03-14 08:03:00,39.735283,-84.161659,Dayton,OH,55.9
640,A-641,2016-03-14 08:06:40,39.820873,-84.237328,Dayton,OH,55.9
641,A-642,2016-03-14 08:07:27,40.105621,-83.091125,Dublin,OH,57.0
642,A-643,2016-03-14 08:35:36,39.050854,-84.07486,Batavia,OH,57.4
643,A-644,2016-03-14 09:01:50,39.751579,-84.239983,Dayton,OH,57.0
644,A-645,2016-03-14 09:03:48,41.404495,-82.116928,Elyria,OH,57.9
645,A-646,2016-03-14 09:14:25,39.625694,-84.200005,Dayton,OH,57.9
646,A-647,2016-03-14 09:22:34,41.383537,-83.641235,Bowling Green,OH,57.0
647,A-648,2016-03-14 09:34:02,39.76926,-84.236465,Dayton,OH,57.0
